address,transaction_count,avg_gas_limit,max_gas_limit,total_excess_gas,additional_cost_eth,splits_required
0x05e3324d3cfc1411a8509870b9e641bf88d1d3f6,1,25696057.0,25696057.0,8918841.0,1.4344643019e-05,2.0
0xe7687c31635591d9a8b324ce3a1b4332097943a1,1,25696057.0,25696057.0,8918841.0,1.4106339429e-05,2.0
0xac2a21bce2476c88e23492d922c921e26a05c2e1,1,25696057.0,25696057.0,8918841.0,1.3729981986e-05,2.0
0x62050220633afe524d98fe3fccadbeacc2b96110,1,19927851.0,19927851.0,3150635.0,1.4853355419e-05,2.0
0x9c40d4c3917b75940f36291732e23ed7c2c3a133,1,20000000.0,20000000.0,3222784.0,1.329025593e-05,2.0
0x40579432fcdc6b0a97495454a2abc30c434af128,1,20000000.0,20000000.0,3222784.0,1.3597496052e-05,2.0
0xa3cbe2f0f98f124c8bcee4133631bed416669bd7,1,18152795.0,18152795.0,1375579.0,1.6533023178e-05,2.0
0xbc988c869bd0618bd41379745e392470fb9b608d,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0x2040ce27b17e25d08cd2f198a272997ba9adc409,1,20000000.0,20000000.0,3222784.0,1.4067791577e-05,2.0
0xb686c991af13a9db1dee275d54a56d4a99391263,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0xe1534b5b7a6a6bd59f74c7ae291db89a4a031b30,1,20000000.0,20000000.0,3222784.0,1.4251259337e-05,2.0
0x6486c40f81d844a64103c22fd028e4ee63495125,1,20000000.0,20000000.0,3222784.0,1.441387794e-05,2.0
0x1df083716d630e8c2c76c78b7674041441725fef,1,20000000.0,20000000.0,3222784.0,1.3864020807e-05,2.0
0x4a9b7deff9290b1196492dbaa471b9439bd239a6,1,20000000.0,20000000.0,3222784.0,1.3353580275e-05,2.0
0x10a702bb0d21b22ac3afa731386ec6a1c0618e35,1,20000000.0,20000000.0,3222784.0,1.3099002399e-05,2.0
0x816fda3ba2f0b09498b84bc778b6768ffdeabecc,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0xf4536906b19c1199199e03aac5a0a4531aa65b7d,1,17678710.0,17678710.0,901494.0,5.7785638218e-05,2.0
0x368f50f9b82ed4e0b18e272be9534f892282079b,1,20000000.0,20000000.0,3222784.0,1.3947941658e-05,2.0
0x7e6a58212868280cd0b374bd06dd06f8cb9785b3,1,20000000.0,20000000.0,3222784.0,1.3529429004e-05,2.0
0xb716c94a4fdcccb836edf17f0fe74f4b2726f5f1,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0x37dbb5e6434d64bc68b82a5ba5b4a6d887691cf8,1,20000000.0,20000000.0,3222784.0,1.3482160188e-05,2.0
0xef3bbcb9df930c9ba9e12d9856a34626ae3d9963,1,17732742.0,17732742.0,955526.0,4.062984093e-05,2.0
0x1be17df6650d1df1810e0e95c8e6386b26b5c5f9,1,20000000.0,20000000.0,3222784.0,1.2954117897e-05,2.0
0x466df76591fce46afd6ce4378e3948fc23a9e774,1,18142344.0,18142344.0,1365128.0,5.8541102004e-05,2.0
0xb4701a9ef14e581962ee07a3003ebdc2512018dd,1,25000000.0,25000000.0,8222784.0,2.14936302e-05,2.0
0x2c9401f84a93a933be8759a121573bb7dc7a3a19,1,20000000.0,20000000.0,3222784.0,1.3593058731e-05,2.0
0xa5d0084a766203b463b3164dfc49d91509c12dab,1,30000000.0,30000000.0,13222784.0,2.7412299138e-05,2.0
0x4f4b24f1b35887e0f167a9fd3ee4e537231f9a63,1,20000000.0,20000000.0,3222784.0,1.2363018297e-05,2.0
0xe0c4c2a23ba52bcc319ab5ee00d93ccab38d9180,1,20000000.0,20000000.0,3222784.0,1.3183155762e-05,2.0
0xaa268b537f879e92d9abac1eee536af0383b7940,1,20000000.0,20000000.0,3222784.0,1.3422328521e-05,2.0
0x88dd069aae155307f14a82c626f58e48be25a615,1,20000000.0,20000000.0,3222784.0,2.0814618825e-05,2.0
0xa27c74e0bfdd45cc7d602cf1e1ce479137d3bc4f,1,20000000.0,20000000.0,3222784.0,1.3696005162e-05,2.0
0xd6bc2dca4197de0f076b04e1528feb4d45410993,1,23133292.0,23133292.0,6356076.0,1.3763137689e-05,2.0
0xd3ac786fc0a87a75690cef3087de8aba368605ec,1,22501866.0,22501866.0,5724650.0,1.8687759363e-05,2.0
0x7e798a1f06d7edbe35591a4aec743fefb737e798,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0xf491047e0ff7dfbfe087882c14d082adccded2b5,1,20000000.0,20000000.0,3222784.0,1.3556493531e-05,2.0
0x0cd29b37096dec01a522189f0496e9de286b76c4,1,20000000.0,20000000.0,3222784.0,1.263316047e-05,2.0
0x967acda73a3b4eacb6e7310d682fbd8b453e0ca0,1,26364000.0,26364000.0,9586784.0,1.3583850399e-05,2.0
0x04933b1c2f9607f44837acc7dc475fc06f481eef,1,25000000.0,25000000.0,8222784.0,2.3217450102e-05,2.0
0xdad29981b5feefeeaf3ef92e678e53c5620a1fd8,1,20307594.0,20307594.0,3530378.0,4.0905975915e-05,2.0
0x107e86729b04a1793e5ce8544fc8b8e624a08c90,1,20000000.0,20000000.0,3222784.0,1.3400414328e-05,2.0
0x3c49a1e432990aef132de0163159428ca973c812,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0xf9b915c11c76223e5880259e3c60d771dfd1a0c5,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0xb41fafb89cf2a4d3291f5981759924dc0d5de572,1,20000000.0,20000000.0,3222784.0,1.365e-05,2.0
0x615726ec49524895ec7d63887d40f3dbe5759880,1,24093178.0,24093178.0,7315962.0,2.5170257007e-05,2.0
0xcbd1c32a1b3961cc43868b8bae431ab0da65beeb,1,19624153.0,19624153.0,2846937.0,3.6611594712e-05,2.0
0xbf8a8e5bd5c5cfedd57bc969052b38016a51a497,1,25000000.0,25000000.0,8222784.0,2.2845015438e-05,2.0
0x05f750385ae728e38b829996fa880962cd8fefc0,1,30000000.0,30000000.0,13222784.0,3.4928166525e-05,2.0
0x145409f4998fdb8684f378dd48c4681c9e7b33cb,1,30000000.0,30000000.0,13222784.0,2.4165850485e-05,2.0
0xd584fcb297fd8a3cbbeecafbd13924272f18887d,1,20000000.0,20000000.0,3222784.0,1.336477254e-05,2.0
0x068b028b2430bf41f3f0b27e9b5bed78d20ab798,1,20435883.0,20435883.0,3658667.0,1.7550291129e-05,2.0
0xa9dfe042127b2c91118dae6240508790650ced2b,1,25000000.0,25000000.0,8222784.0,1.3307396004e-05,2.0
0x8d566adace57ee5dd2bf98953b804991d634211a,1,19125390.0,19125390.0,2348174.0,4.41e-05,2.0
0x378671a6d8bfe7aa51eb829afce7c8490e5fd9bf,1,17154526.0,17154526.0,377310.0,1.5642311748e-05,2.0
0xcafbc02517fb89a8d06c4b09f9f2c9594566575f,1,25600000.0,25600000.0,8822784.0,1.47e-05,2.0
0xe45068d8ef9b21d626d4d25b9cb006c449100891,1,32336691.0,32336691.0,15559475.0,8.3514251499e-05,2.0
0x0ff112898ead74dbac48e779af7f98af6dbe4022,1,23612715.0,23612715.0,6835499.0,2.3136865773e-05,2.0
0xf5389998604d4da33c806279e7351a654656854f,1,25600000.0,25600000.0,8822784.0,1.3264555941e-05,2.0
0xebfd774c1c2008e56ce40e0a4504ebecc81b1921,1,20070128.0,20070128.0,3292912.0,2.1e-05,2.0
0x37c50ce07aa7799c3867baa550f3d3fa1ffc770e,1,29999999.0,29999999.0,13222783.0,2.1517499577e-05,2.0
0x354f73bacc7b375b7e53c8ea523927dad1ee2dea,1,28444339.0,28444339.0,11667123.0,1.05e-05,2.0
0x4ddf0f79868fb3bf83ab9a2e5154c2321e5da446,1,30000000.0,30000000.0,13222784.0,8.4e-05,2.0
0xc8192ad85b620da91493819257aa8605d948cdb9,1,18739287.0,18739287.0,1962071.0,1.4158952304e-05,2.0
0x3ebc0839a5ce4be122ffc3cae9efa8b59d991331,1,25297282.0,25297282.0,8520066.0,1.6671058089e-05,2.0
0x93ab76a4a3e5687f1e7a1703c8df4ceed23e5a21,1,28500000.0,28500000.0,11722784.0,1.0863902196e-05,2.0
0x582bd76aa98380ac8afdc9fc76912764943f5147,1,29912057.0,29912057.0,13134841.0,1.155e-05,2.0
0x3ae947d5cbc9b367e761e10e9e80791588119cb6,1,32377005.0,32377005.0,15599789.0,5.3952801021e-05,2.0
0xf84508a5d3b37be182333e2b3811f27e4306b260,1,34200000.0,34200000.0,17422784.0,4.2e-05,3.0
0x33648bbfb3d085d27ee08c125015520c4f56b316,1,25823000.0,25823000.0,9045784.0,1.0731e-05,2.0
0xc756ac81312a65a378a4ca16ece5ca4c6d48bc95,1,16979768.0,16979768.0,202552.0,2.31e-05,2.0
0x3b3e801424dcdfaf4b407d6d0fb5b3f46bc468fb,1,30407106.0,30407106.0,13629890.0,1.26e-05,2.0
0x0d24ddea6ceefaa45e4d577ce07b840320097586,1,25823000.0,25823000.0,9045784.0,1.1309068386e-05,2.0
0xe02e6f03f583626481450bbdeb9efd6eb0eed78b,1,21396568.0,21396568.0,4619352.0,4.0781336736e-05,2.0
0xcc65acb37028b18c0103ef53b28b73e39db201bb,1,25993000.0,25993000.0,9215784.0,1.05e-05,2.0
0xfb5c2959957e8b80b92c0fd284521ab1a29cd39c,1,20000000.0,20000000.0,3222784.0,2.3961595539e-05,2.0
0x671df28c1e9284d0376f17bad37c995dea01fd88,1,25600000.0,25600000.0,8822784.0,1.113e-05,2.0
0xb581acd54db2a18be8a736aec0539219297f1dda,1,30000000.0,30000000.0,13222784.0,3.1486105329e-05,2.0
0x854e247c4bc5af8f6705eedc234b5e6512bed0a6,1,25600000.0,25600000.0,8822784.0,1.113e-05,2.0
0xe09a73e6c7ad5c070fe4dbf4de6566290ec8928b,1,18285304.0,18285304.0,1508088.0,1.2796816179e-05,2.0
0x3eb7ff01ae4d9f1c10953029934555837eb95ee5,1,22786980.0,22786980.0,6009764.0,1.8485951484e-05,2.0
0xa9814d284909b7ac0c627f0e4782c74de94ffaa7,1,28500000.0,28500000.0,11722784.0,1.0472330316e-05,2.0
0xe442b37242c0eb1165e87108b6d20adac857659f,1,21817576.0,21817576.0,5040360.0,1.254531222e-05,2.0
0x243f62029c90d162307c5cdd305f86b5f7753667,1,25600000.0,25600000.0,8822784.0,1.113e-05,2.0
0x53172bb3cb28afd0447ce789ef32f217b1b50eb7,1,30000000.0,30000000.0,13222784.0,3.3070193499e-05,2.0
0x092ae22efa4fe40bfe6942db255436859f893607,1,25600000.0,25600000.0,8822784.0,1.113e-05,2.0
0xc4b5d4719932aaacb40f55d5b37569140439c674,1,25600000.0,25600000.0,8822784.0,1.113e-05,2.0
0x7709faca08b6bd254c540f74fe6174b01cbc5321,1,26495655.0,26495655.0,9718439.0,1.05e-05,2.0
0x8247e7e1b3e3260da1082d1dce8d2f5756acb344,1,30000000.0,30000000.0,13222784.0,1.05e-05,2.0
0x77b19b055516fc2317c549e92172012fdedda9bf,1,25000000.0,25000000.0,8222784.0,2.1e-05,2.0
0xfc1235e6523becf4b329ed9adf21750cfaf65bfb,1,26463578.0,26463578.0,9686362.0,2.631082902e-05,2.0
0xfea331caaa4732fc07c687ed1597a1e287274a50,1,22575403.0,22575403.0,5798187.0,2.328584097e-05,2.0
0xffabd82a805e4b2a072ee0e0a23e9d00315e7fca,1,25600000.0,25600000.0,8822784.0,1.113e-05,2.0
0x10a877afb5ec92e9050594c7c24b9b78d13c324b,1,17639010.0,17639010.0,861794.0,2.320004127e-05,2.0
0x3cdd07924d746b5f32550031ba2c94b86013f86c,1,22000965.0,22000965.0,5223749.0,1.2490182453e-05,2.0
0xa5f75973651b7128b77ae32bafb06cc4f36b6aaa,1,19282347.0,19282347.0,2505131.0,9.1601546169e-05,2.0
0xda6393db2c4c5ceed2b32a02677c4df600b83208,1,25838044.0,25838044.0,9060828.0,1.8468179415e-05,2.0
0xfed50d730c07a85cec48ac586e0372d7d536eef0,1,31201149.0,31201149.0,14423933.0,5.9882848368e-05,2.0
0xd1c8b798be6bc29c912236b6c293385b1f6d5280,1,30000000.0,30000000.0,13222784.0,0.000147246176658,2.0
0x1202bdb19a7bae3f801554f6ccf89995d52eb81c,1,26291613.0,26291613.0,9514397.0,2.5585611639e-05,2.0
0xec3489c56763d9193b9e56c6d144b7d02013d590,1,17226159.0,17226159.0,448943.0,2.7108720954e-05,2.0
0x7da21477363a30a6646a470d190f307729168e00,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x40e6a55af159c791fbc91ece04bbd3c9e75a9797,1,32368170.0,32368170.0,15590954.0,7.1997661113e-05,2.0
0xf9d656de5424db0d68214601e5a1e2ed1cb11750,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x7d39e5252ca63b6fea236963e59531056d8e58b6,1,34200000.0,34200000.0,17422784.0,5.102343414e-05,3.0
0x80336de0484ddb426ad70c4acc28dcb592debe04,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xeab86bf270924c645c14b9874b5d174fc002c3bc,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x068c10c13e220c5bf003a3a2ecdf979fd51ce803,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xf0a4c95d35810defc92e1fab31fc44090f490577,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x96a22cd68edb96a12eabd22e4c1c6ea81ad3ec8d,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x4d1b136c464cd6244381544efb23c84a2832f061,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x0722b208e89b5872ef5d5f43f87633fc4ff462e9,1,24932010.0,24932010.0,8154794.0,2.9689063572e-05,2.0
0x3e3290a1cf0a845bde14e842e9f2e5687f434c8b,1,18615346.0,18615346.0,1838130.0,1.9057478454e-05,2.0
0x6b61552a572e4efe47e64d07e5b98faa26c713c4,1,30000000.0,30000000.0,13222784.0,1.9388686884e-05,2.0
0x90287393d13d82bd5e744e39af8cd5ac69a0d7a7,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xdc752ea0f47c57f3db662b631162f9cd8ae3278b,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x83e12538f1929565638236312f6214dc277eb984,1,30000000.0,30000000.0,13222784.0,0.000105,2.0
0xfcf43e8579ed4a9f0d29f5f5f230c81ff39a5096,1,21826077.0,21826077.0,5048861.0,5.5770818817e-05,2.0
0x89935e21f597ed4a3ce6643b11a6d7c9c8477777,1,18628626.0,18628626.0,1851410.0,3.0163891317e-05,2.0
0x6e0ca00f5979b44f0bbc90961fae38b17a62964c,1,22529376.0,22529376.0,5752160.0,2.8617061284e-05,2.0
0x2ce91868997584c1b1ff4ca8d4225f74386adfc2,1,20251000.0,20251000.0,3473784.0,2.6512524738e-05,2.0
0x361d3a557994d84bf9b4740807514e4a13de9098,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xf28e4b4dd0f99a9fac750553d674064063ff824d,1,19326027.0,19326027.0,2548811.0,5.1400583934e-05,2.0
0xce6345f7efa556821978776954159b4714a584fd,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xdc403d8b877d70ef5fad2818b62bcf835988a37f,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x24d2b419a1f100b9b20181c1fa4dd5cde70a2042,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xcaa26d277c0c854e9861a93a332054e4514b4783,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x5059ff9102ed2d11f2566c2e314d957e14923ec0,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xf254276c80886497c6c32000a628b2feb6bd7a41,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x8ae9f413f042a31c8443fd683e6462951391dbc6,1,17432103.0,17432103.0,654887.0,1.271372025e-05,2.0
0x536e5cbb4db1d21d379e5a8c3001299bd52f2f6f,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xf52fb6c5c4bec5be0fadc8d6aa7c01716c448b63,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xf29365caeffd5833d808950e6fc05bd48e0e9734,1,25600000.0,25600000.0,8822784.0,1.155e-05,2.0
0x7588ad0423145fdf3f8f063c97fb9a9143724d30,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x657cd52a093e623c861ca2fdad452c5d57bd28fb,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x0cd05018932688ca4ae65f4d3a6223d506cf3793,1,22197107.0,22197107.0,5419891.0,1.46443857e-05,2.0
0x84c0bdaf5c2e7c1c2068e90263cd6cf8e998e631,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x63f2d52792e9b47a9e19e2dfdd3ffb6160567d28,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x5a7776475ad49fcc477faa7b86e3f2486b442c00,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x4c95bbbff3d9921ffb405be88e2b33c0afd8499b,1,25600000.0,25600000.0,8822784.0,1.029e-05,2.0
0x7016181baebe7faf9bfb33478996ce53d3cef564,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xa97bbf8d3aab7fb8e3a4092e162637d516f021b6,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xdf88ccca6dec5105f0aa2af3972d200e957c58dc,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x730f9186bcfb80adbd9daaae69bf9aa1d17f038c,1,25600000.0,25600000.0,8822784.0,1.008e-05,2.0
0x3fc58b60ad56aa3543606a33ed59937778764ced,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x84e6c60ffb97efca0f5df7f373d02b0eed817019,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x276ec59c05628ed96253b4928713268851b1ecc8,1,18786096.0,18786096.0,2008880.0,2.8484120322e-05,2.0
0x480496c0884d61f2f56707adb11697f8018898c2,1,21214501.0,21214501.0,4437285.0,2.4991675506e-05,2.0
0xcc1739160a638a284627b733c960dd53f8d2bfdf,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xde91190318fa278f7bf8a356de5a15b8abe54f0a,1,25600000.0,25600000.0,8822784.0,1.029e-05,2.0
0xbd1e3ebcf0e0a1515d75e2383aa4aa8d997d6079,1,19309741.0,19309741.0,2532525.0,1.1927407548e-05,2.0
0x04dced2486b559423ee1d5325f55fca426151439,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x5bd4ae2474513ba52b316c68ff06560555fb1542,1,25600000.0,25600000.0,8822784.0,1.029e-05,2.0
0x4ce1c49d6dc93f7c3b31b6716bb86cdd994260e6,1,20376318.0,20376318.0,3599102.0,1.3902605283e-05,2.0
0x15e4f060d4fc752b5af04b3a73fd3c28ad7dc58b,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xbc2719b4929a48f17c11e46928f5e5beba19d400,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x10db1da04397c4176b41e4473f078d00e5f94b5b,1,25600000.0,25600000.0,8822784.0,1.008e-05,2.0
0xbf97b2399d041c4edb398cc52b5a1d9280672673,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xe5b53305573a81068acc517709e90bd9ff417fa2,1,17312607.0,17312607.0,535391.0,2.241109878e-05,2.0
0xaf3c012cb37522f7a1c2e7cf6db17c17c00ce58d,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0x3b5fe0995a3a0540e9b39c237c91fd7ca675786c,1,30000000.0,30000000.0,13222784.0,3.8439507057e-05,2.0
0x8f5f9cf39014ed37d38ca6cc3e3ab3c5edcc1b5d,1,33109449.0,33109449.0,16332233.0,1.2060633543e-05,2.0
0x85bd9114c12773a3ffd8216984ff847626d16f61,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xc24000224167158a5577621b9ea2f574217f4977,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xfe9df2e311a4d84be20369efd5446203104b78ef,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x5db392d010db6d9f92c43422b8a1b0feec644ae2,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x1c07f65892a116c5a5010e72ac279b333c0d6667,1,25600000.0,25600000.0,8822784.0,1.029e-05,2.0
0x497b01bb57eabadd5a9e21ac7c9b47a561ca0029,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xdae18894eca041be1fff3db5142318b47a816790,1,25600000.0,25600000.0,8822784.0,1.008e-05,2.0
0x72da245368e6ba205ac23b03faf93b814a2549ec,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xad208bc3f87c4770aab2b6efc4931fd945442370,1,17603801.0,17603801.0,826585.0,1.4229340125e-05,2.0
0x0066c255a5f69eaba3a283771ac45c0f286d5ad2,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xa4f6eb24d8a0811086386e7548ffca951a43735c,1,20367077.0,20367077.0,3589861.0,1.3488758829e-05,2.0
0x2a5ac41b6f75eaac5180406727df5ed645c1a81f,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x7d5805f1bb839a7c1b3078a061100dc1bf461890,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xe67a07f16aedddbf49369af850d5f82d265570a0,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x836573270646a1af4af06a83b61c2edd9565cc91,1,25600000.0,25600000.0,8822784.0,1.092e-05,2.0
0xf4596a4d52cc773f84bfcc962aa9e84604321bec,1,25600000.0,25600000.0,8822784.0,1.008e-05,2.0
0xb6b1ab7ee24d8bada54aa52635808df7f9a02cd5,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x49449695f22ea8b31610e78226f393cb7f153caf,1,24000000.0,24000000.0,7222784.0,1.008e-05,2.0
0x73c576fe0f3258fc41ac7db217f0f7b682928d9f,1,17360104.0,17360104.0,582888.0,1.1442760035e-05,2.0
0xe793b1fd881cf242f0058b4b256d7fabf51eb062,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x951019831e7b6b1621fffae6fd670c6d723b9f68,1,34133206.0,34133206.0,17355990.0,3.9067263942e-05,3.0
0xde393763bf4d6307d7ea585267589fbc8a687501,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0xbefccc1bbb57b7bbcf9f74cab90f06a394cd03f4,1,25600000.0,25600000.0,8822784.0,1.05e-05,2.0
0x94a8518b76a3c45f5387b521695024379d43d715,1,30000000.0,30000000.0,13222784.0,2.0800601409e-05,2.0
0x799be4d37508318fe082d16d4e9b10dff425ca5e,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x7a58ee6155236a17361354c20ef3f030b3c3682b,1,20890812.0,20890812.0,4113596.0,2.0238922767e-05,2.0
0x162d89bdbd892154a0ab9bbda39ef06e8c331961,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x87cc0a5179c1a8263891438a4e311f2fbc8d1aa4,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x6253780c788764689781dd8c247dcca892239614,1,34200000.0,34200000.0,17422784.0,2.4361476426e-05,3.0
0xf0060b7870f8038be397e670638397851d6ee3b9,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0xe8bbe988ce5fc991dbdc756669adecd619d81352,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x9bc4a0ad8e26a292a5d9a77d18b5d61fe48f764f,1,21794770.0,21794770.0,5017554.0,1.0361600718e-05,2.0
0x3ff8398914059a3d24ff72c03a2e63708029e05b,1,21610095.0,21610095.0,4832879.0,2.31e-05,2.0
0x3bf1255e65df299eeb5217caa3f258fe26c655d8,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x6ade630ca595731886ec0b4cdc9c64fa685fbd3c,1,21710348.0,21710348.0,4933132.0,2.7075875127e-05,2.0
0x44e3f8731dbb28b1d4322d1ea04ce91e0b8dc96a,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0xdd365928246f5248a762929e4c9788df184e1cfe,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x767b2f3fadb138134f4fc316832c405d2565cb4e,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x2a3b80cbdfaf0fb776ef8481a9691dd501b8d021,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x9990fb93516ccf31e1cee3fd89ad6be3932d3eff,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x7688458ae6de004b5fbd409c1e5de2d8e457fbe7,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0xf060f26ca7602e5f42abe04cf2b10a402fa6c55f,1,20000000.0,20000000.0,3222784.0,8.631e-06,2.0
0x078cf7a5b3cc4e9db564076ba0afdf0fe9f3f86f,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x38a404d2e859572fab457ad9adf3cd2d4781d718,1,21856362.0,21856362.0,5079146.0,2.7004290558e-05,2.0
0xb2c8dde2e16311b5a5d0b39d014f477fefa38855,1,33109449.0,33109449.0,16332233.0,1.2171854142e-05,2.0
0xcb70aa1b424a0ed377945d5fa5d22a2956270163,1,21755978.0,21755978.0,4978762.0,2.3611084392e-05,2.0
0xe6791bfcd64e2e8f816bb4d454f21d4ae2acb1ed,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x5e08fbebd3ca7422f939e54848e920ba78209085,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0xc81d220bc609af7acdbb28baf17ca2ea8825e59a,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x9bb2fff2d89ab5a9c1168c7074ff478fbf9d2d12,1,25823000.0,25823000.0,9045784.0,9.850087695e-06,2.0
0x923765ca7867901eb051242da030fe931489bff3,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x2368168769488bf4523856f63d54c191b71a162d,1,33109449.0,33109449.0,16332233.0,1.26e-05,2.0
0x74fc02eba593c54b41c2f6cbfbfce4dc413630c7,1,33109449.0,33109449.0,16332233.0,1.05e-05,2.0
0xaa68244189628e4a4396aef0751360524fb6aad6,1,30000000.0,30000000.0,13222784.0,2.5523807442e-05,2.0
0x8cefdf75e99f32981c2cef871a2e289b397ade19,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x30e9ccfc97346aed707987a849ece0d0b4d5dd73,1,17484583.0,17484583.0,707367.0,2.5194241884e-05,2.0
0xd69038c00cd31551467fcf14604e2614c565c236,1,26363976.0,26363976.0,9586760.0,2.4696320145e-05,2.0
0x37a2ce196464c597c67d7d8f14d203e8f3b338fd,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x60feb736d6e3f17c42b62b83998bfb7e35e86aea,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x3b48fd10728fcdd1932a77a7e27bdd3ef828a2c6,1,33109449.0,33109449.0,16332233.0,9.597471723e-06,2.0
0xa862857b23dc3378614995c1299e76d2baf2de81,1,30000000.0,30000000.0,13222784.0,3.0761543547e-05,2.0
0xc8f892484c04e8a6cb34160d076fe83440ca8bde,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x2aa62c19130836fc6bd99a14f669219b4b862cd1,1,19180089.0,19180089.0,2402873.0,3.3191471649e-05,2.0
0x9b191a7c93130243639deadacf6e2b5b2a7ac954,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x56beee2b31747b5993ca0df00df24e092b7cc586,1,30000000.0,30000000.0,13222784.0,3.3008683785e-05,2.0
0xacb957d3f38f12420522da8b15e853a542093171,1,25600000.0,25600000.0,8822784.0,8.715e-06,2.0
0x526ae9c5b7cf35abd760178a5c72c937a4ef039f,1,18118926.0,18118926.0,1341710.0,1.0970308629e-05,2.0
